measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Both,All Ages,Esophageal cancer,Number,1990,319331.6212724109,350801.5772050766,248666.04125898788
Deaths,Global,Both,All Ages,Stomach cancer,Number,1990,788316.9582994808,833998.7581176799,742786.8571220138
Deaths,Global,Both,All Ages,Liver cancer,Number,1990,365214.9501835476,405773.5072371742,329967.11615848675
Deaths,Global,Both,All Ages,Leukemia,Number,1990,263262.92917909427,298696.12407353544,233664.13961184
Deaths,Global,Both,All Ages,Testicular cancer,Number,1990,7224.173429266253,7905.952435109373,6792.1931406350595
Deaths,Global,Both,All Ages,Kidney cancer,Number,1990,72099.90619741869,74673.61140783552,68876.24567262524
Deaths,Global,Both,All Ages,Bladder cancer,Number,1990,121499.53156349133,127170.94235078964,114751.3645340184
Deaths,Global,Both,All Ages,Brain and central nervous system cancer,Number,1990,139632.31051802027,182291.07396668842,119904.90932112097
Deaths,Global,Both,All Ages,Thyroid cancer,Number,1990,22966.37779723683,25227.701695447668,21553.75622052853
Deaths,Global,Both,All Ages,Mesothelioma,Number,1990,15385.420688064267,17017.09239224862,13815.00254606037
Deaths,Global,Both,All Ages,Hodgkin lymphoma,Number,1990,27602.09542362298,30234.964536336338,21663.390014275694
Deaths,Global,Both,All Ages,Non-Hodgkin lymphoma,Number,1990,126082.15255991637,131976.19276644467,119768.26697651166
Deaths,Global,Both,All Ages,Multiple myeloma,Number,1990,51862.29111392137,58979.91251971835,47709.88754810117
Deaths,Global,Both,All Ages,Larynx cancer,Number,1990,87458.56221357136,91550.92331547948,83181.64356461627
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Number,1990,1065138.9852014934,1117181.483606347,1019216.8104844099
Deaths,Global,Both,All Ages,Breast cancer,Number,1990,380905.19802927895,396713.6900657434,364814.6218293402
Deaths,Global,Both,All Ages,Cervical cancer,Number,1990,184527.078315496,218942.0986255401,164835.84621895978
Deaths,Global,Both,All Ages,Uterine cancer,Number,1990,56129.95931646733,60198.50020858855,51103.89150136812
Deaths,Global,Both,All Ages,Prostate cancer,Number,1990,232998.88735567313,268882.2668128988,191397.70628425802
Deaths,Global,Both,All Ages,Colon and rectum cancer,Number,1990,518126.1153746527,537876.5071431291,493682.2896977516
Deaths,Global,Both,All Ages,Lip and oral cavity cancer,Number,1990,96627.52702709509,103050.06545757965,90592.2805722015
Deaths,Global,Both,All Ages,Nasopharynx cancer,Number,1990,53458.81183609249,57905.852744021126,48874.779987417685
Deaths,Global,Both,All Ages,Other pharynx cancer,Number,1990,51459.58612104178,56456.7871511242,47973.60613376905
Deaths,Global,Both,All Ages,Gallbladder and biliary tract cancer,Number,1990,94855.0640329401,107240.3458616641,85139.1725404707
Deaths,Global,Both,All Ages,Pancreatic cancer,Number,1990,198050.91137614066,204762.56010366898,189328.90008672987
Deaths,Global,Both,All Ages,Malignant skin melanoma,Number,1990,33082.96204881566,43093.7857135287,27827.116749691802
Deaths,Global,Both,All Ages,Non-melanoma skin cancer,Number,1990,23222.10962013672,24436.24278470137,21440.589127278385
Deaths,Global,Both,All Ages,Ovarian cancer,Number,1990,97363.29862746538,109760.79148850069,89702.93899518992
Deaths,Global,Both,All Ages,Larynx cancer,Number,1991,88942.149348301,93328.95391687778,84619.47270925707
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Number,1991,1088143.474851876,1137364.8197971971,1037598.8699226235
Deaths,Global,Both,All Ages,Breast cancer,Number,1991,388876.17978469346,405457.7980289035,372392.9799343989
Deaths,Global,Both,All Ages,Cervical cancer,Number,1991,185386.23238480004,226805.76932421495,165658.57171985068
Deaths,Global,Both,All Ages,Uterine cancer,Number,1991,56790.026351995315,61026.96720106015,51571.563261525975
Deaths,Global,Both,All Ages,Prostate cancer,Number,1991,239667.4204260886,276343.0800185297,197278.18084882927
Deaths,Global,Both,All Ages,Colon and rectum cancer,Number,1991,529698.521432781,549624.7531903015,504498.4483315078
Deaths,Global,Both,All Ages,Lip and oral cavity cancer,Number,1991,98833.89602926743,105082.08246817092,93180.51499387465
Deaths,Global,Both,All Ages,Nasopharynx cancer,Number,1991,54291.49022689994,58861.85140510515,49990.683144264476
Deaths,Global,Both,All Ages,Other pharynx cancer,Number,1991,52783.09738523807,57562.79799410173,49077.94145049019
Deaths,Global,Both,All Ages,Gallbladder and biliary tract cancer,Number,1991,96277.35717830485,108563.28836111394,86488.01257533647
Deaths,Global,Both,All Ages,Pancreatic cancer,Number,1991,204105.57466388485,210904.08929526122,195177.15271617874
Deaths,Global,Both,All Ages,Malignant skin melanoma,Number,1991,33916.70699333397,43861.002350305105,28514.66737363265
Deaths,Global,Both,All Ages,Non-melanoma skin cancer,Number,1991,23727.121899622387,25027.184477131148,21988.49619872047
Deaths,Global,Both,All Ages,Ovarian cancer,Number,1991,99351.84577262323,111233.27857708151,92077.50864808707
Deaths,Global,Both,All Ages,Testicular cancer,Number,1991,7249.378227492217,7906.091301396467,6823.814003789672
Deaths,Global,Both,All Ages,Kidney cancer,Number,1991,74403.89140944125,76901.85729342379,71192.74993996661
Deaths,Global,Both,All Ages,Bladder cancer,Number,1991,124162.10736083245,129609.82713123845,117490.49445187568
Deaths,Global,Both,All Ages,Brain and central nervous system cancer,Number,1991,142244.4088596686,187264.78887147436,121958.18192821789
Deaths,Global,Both,All Ages,Thyroid cancer,Number,1991,23427.07135279335,25813.30212720783,21982.80467794197
Deaths,Global,Both,All Ages,Mesothelioma,Number,1991,15657.884440370544,17398.150413379608,14103.114155263496
Deaths,Global,Both,All Ages,Hodgkin lymphoma,Number,1991,27717.793096827092,30228.73897890754,21793.177162039454
Deaths,Global,Both,All Ages,Non-Hodgkin lymphoma,Number,1991,129980.49850026795,135837.50746225042,123379.09379890424
Deaths,Global,Both,All Ages,Multiple myeloma,Number,1991,53367.890011647134,60399.73641028777,49156.53303308547
Deaths,Global,Both,All Ages,Esophageal cancer,Number,1991,327023.3488933874,357351.34801876405,256912.0313325521
Deaths,Global,Both,All Ages,Stomach cancer,Number,1991,791060.7467350628,835780.6078321318,747482.7636375242
Deaths,Global,Both,All Ages,Liver cancer,Number,1991,382763.7276516196,424462.4469937785,348144.777682851
Deaths,Global,Both,All Ages,Leukemia,Number,1992,267134.89441658685,299956.00669124373,238216.92817820376
Deaths,Global,Both,All Ages,Larynx cancer,Number,1993,92948.6242953427,97001.17157132155,89001.68230636738
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Number,1993,1151283.346706067,1194609.7981313954,1109612.3935517187
Deaths,Global,Both,All Ages,Breast cancer,Number,1993,411583.6978785569,427275.177824804,395788.43562542676
Deaths,Global,Both,All Ages,Cervical cancer,Number,1993,190590.01811852804,231289.16385144892,171131.14188937168
Deaths,Global,Both,All Ages,Uterine cancer,Number,1993,59403.34309098302,63392.762943448535,54110.44984941645
Deaths,Global,Both,All Ages,Prostate cancer,Number,1993,254461.60967922246,288244.5315459251,205330.61056284056
Deaths,Global,Both,All Ages,Colon and rectum cancer,Number,1993,562393.3717130158,580885.5681972271,538995.5881799873
Deaths,Global,Both,All Ages,Lip and oral cavity cancer,Number,1993,104920.38935196746,111061.67517351403,98752.64912509255
Deaths,Global,Both,All Ages,Nasopharynx cancer,Number,1993,55436.01877935773,59486.6033447365,51645.110833221115
Deaths,Global,Both,All Ages,Other pharynx cancer,Number,1993,56111.10192791952,60818.805500168346,52640.20470320977
Deaths,Global,Both,All Ages,Gallbladder and biliary tract cancer,Number,1993,99796.18702977952,113030.62846783892,89006.67695884401
Deaths,Global,Both,All Ages,Pancreatic cancer,Number,1993,219882.97073731327,226522.1403001575,210500.51155811475
Deaths,Global,Both,All Ages,Malignant skin melanoma,Number,1993,36352.26604877902,45984.66548977986,30405.07589745304
Deaths,Global,Both,All Ages,Non-melanoma skin cancer,Number,1993,25042.47509394835,26277.879281167203,23398.18573247086
Deaths,Global,Both,All Ages,Ovarian cancer,Number,1993,104014.90349655107,116258.73098437334,97322.98209926754
Deaths,Global,Both,All Ages,Testicular cancer,Number,1993,7356.008703075262,8055.356688970337,6938.848570787764
Deaths,Global,Both,All Ages,Kidney cancer,Number,1993,80476.74433867619,83094.47518684776,77664.87377469515
Deaths,Global,Both,All Ages,Bladder cancer,Number,1993,130717.70785580677,135766.21351301065,124072.81794880866
Deaths,Global,Both,All Ages,Brain and central nervous system cancer,Number,1993,148271.6962465796,188000.91951364247,127092.94706016006
Deaths,Global,Both,All Ages,Thyroid cancer,Number,1993,24656.65568806802,27111.75643160532,23170.81920988058
Deaths,Global,Both,All Ages,Mesothelioma,Number,1993,16420.888100607834,18132.785930295064,14836.837975339036
Deaths,Global,Both,All Ages,Hodgkin lymphoma,Number,1993,27802.144706703075,30128.25574456096,22106.443121965418
Deaths,Global,Both,All Ages,Non-Hodgkin lymphoma,Number,1993,139425.71476334982,145224.89692790108,133093.8328784089
Deaths,Global,Both,All Ages,Multiple myeloma,Number,1993,56995.75730573139,63943.74318226144,52529.159797981796
Deaths,Global,Both,All Ages,Esophageal cancer,Number,1994,348242.3010525887,377684.86465078965,272232.1768624522
Deaths,Global,Both,All Ages,Stomach cancer,Number,1994,810666.8896033141,852329.8601937165,772114.5285749929
Deaths,Global,Both,All Ages,Liver cancer,Number,1994,435088.09645668446,467467.5245334199,404827.530664614
Deaths,Global,Both,All Ages,Esophageal cancer,Number,1992,334099.1314339359,364714.17889963737,258529.35263836652
Deaths,Global,Both,All Ages,Stomach cancer,Number,1992,796404.102310581,838291.989737473,752866.6227600507
Deaths,Global,Both,All Ages,Liver cancer,Number,1992,399662.4794975701,437210.1430673686,365791.44722421124
Deaths,Global,Both,All Ages,Leukemia,Number,1993,269757.55341725645,301199.6636510669,241850.0242468783
Deaths,Global,Both,All Ages,Leukemia,Number,1994,272764.3885853839,303168.08782787534,245825.68390200337
Deaths,Global,Both,All Ages,Leukemia,Number,1991,265138.71673244314,299038.3595329858,235289.25849020088
Deaths,Global,Both,All Ages,Larynx cancer,Number,1994,94573.15672035488,98537.58460868214,90562.47829163613
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Number,1994,1176757.5494580087,1216664.6267715474,1134265.0929135978
Deaths,Global,Both,All Ages,Breast cancer,Number,1994,421888.71196854435,436732.06922951754,404864.01477986114
Deaths,Global,Both,All Ages,Cervical cancer,Number,1994,193347.39848877568,233480.07050473616,175136.98408014228
Deaths,Global,Both,All Ages,Uterine cancer,Number,1994,60506.69117647124,64847.44470677784,55589.48619513105
Deaths,Global,Both,All Ages,Prostate cancer,Number,1994,261575.99993947905,299763.00679362094,211462.58839195347
Deaths,Global,Both,All Ages,Colon and rectum cancer,Number,1994,575486.6922004942,593691.6996388714,549276.4694138654
Deaths,Global,Both,All Ages,Lip and oral cavity cancer,Number,1994,108119.60312447019,113907.3042102188,102505.98579521773
Deaths,Global,Both,All Ages,Nasopharynx cancer,Number,1994,55810.98868905125,59504.450509814604,52135.795844006
Deaths,Global,Both,All Ages,Other pharynx cancer,Number,1994,57745.24697522127,62009.856186608304,54533.20575185577
Deaths,Global,Both,All Ages,Gallbladder and biliary tract cancer,Number,1994,101199.2058785128,113133.40396740181,90513.72258719492
Deaths,Global,Both,All Ages,Pancreatic cancer,Number,1994,226459.0812789591,232623.67115525782,216818.99033942312
Deaths,Global,Both,All Ages,Malignant skin melanoma,Number,1994,37488.57310647325,47131.19141153845,31299.833093402336
Deaths,Global,Both,All Ages,Non-melanoma skin cancer,Number,1994,25606.183280551242,26837.951175086182,23876.067772211874
Deaths,Global,Both,All Ages,Ovarian cancer,Number,1994,106456.91290065323,118094.85761666566,99446.5426248047
Deaths,Global,Both,All Ages,Testicular cancer,Number,1994,7466.506618455854,8233.293771537727,7035.1169091211395
Deaths,Global,Both,All Ages,Kidney cancer,Number,1994,83172.65825033042,85780.3116934881,80171.79206259896
Deaths,Global,Both,All Ages,Bladder cancer,Number,1994,133679.333031101,138572.33493052257,127038.5129161564
Deaths,Global,Both,All Ages,Brain and central nervous system cancer,Number,1994,151631.15532457142,190246.91894163043,130019.05634294
Deaths,Global,Both,All Ages,Thyroid cancer,Number,1994,25239.44036462433,27559.427822149468,23759.346931848268
Deaths,Global,Both,All Ages,Mesothelioma,Number,1994,16752.80300814342,18537.323985400966,15155.03206836298
Deaths,Global,Both,All Ages,Hodgkin lymphoma,Number,1994,27839.319720293337,30062.771139555083,22279.682791875315
Deaths,Global,Both,All Ages,Non-Hodgkin lymphoma,Number,1994,144042.92311050053,149730.23286490646,137487.53821371455
Deaths,Global,Both,All Ages,Multiple myeloma,Number,1994,58873.88097638942,66005.66783876666,53387.55171190613
Deaths,Global,Both,All Ages,Esophageal cancer,Number,1995,354022.1457889689,380921.23380532954,274197.3432930075
Deaths,Global,Both,All Ages,Stomach cancer,Number,1995,808881.0995751633,850008.3680560775,771108.7933482479
Deaths,Global,Both,All Ages,Liver cancer,Number,1995,450533.7321109469,481216.03649644495,421372.2700205261
Deaths,Global,Both,All Ages,Larynx cancer,Number,1995,94800.68999185975,98488.40338180534,91142.69498204891
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Number,1995,1200039.253606753,1238307.820615131,1156086.4931561348
Deaths,Global,Both,All Ages,Breast cancer,Number,1995,429654.05761558394,445586.56845252647,412334.2353691265
Deaths,Global,Both,All Ages,Cervical cancer,Number,1995,194700.52986934411,236896.96210922342,175593.72340763482
Deaths,Global,Both,All Ages,Uterine cancer,Number,1995,60892.634582875835,65118.450322767596,55609.533638549045
Deaths,Global,Both,All Ages,Prostate cancer,Number,1995,268557.58614936017,302429.51419272757,215141.9821022095
Deaths,Global,Both,All Ages,Colon and rectum cancer,Number,1995,586928.5595232665,606356.5139598607,561164.3852787226
Deaths,Global,Both,All Ages,Lip and oral cavity cancer,Number,1995,110271.90198116182,115710.9569626421,104643.4185166046
Deaths,Global,Both,All Ages,Nasopharynx cancer,Number,1995,56318.510778329226,59778.29692598082,53054.76326845512
Deaths,Global,Both,All Ages,Other pharynx cancer,Number,1995,58763.74612987975,63125.64052510125,55623.71213020083
Deaths,Global,Both,All Ages,Gallbladder and biliary tract cancer,Number,1995,102228.27030836874,115154.68571047059,91282.16785328006
Deaths,Global,Both,All Ages,Pancreatic cancer,Number,1995,231926.80932149684,238449.08402345897,222291.02300702568
Deaths,Global,Both,All Ages,Malignant skin melanoma,Number,1995,38376.255855071235,47974.17694525075,31738.076469028278
Deaths,Global,Both,All Ages,Non-melanoma skin cancer,Number,1995,26094.050601052448,27305.937340566685,24350.000293983772
Deaths,Global,Both,All Ages,Ovarian cancer,Number,1995,109946.84743756105,121234.46485594875,103283.08714390392
Deaths,Global,Both,All Ages,Testicular cancer,Number,1995,7579.589234459692,8358.695925214312,7164.482840406099
Deaths,Global,Both,All Ages,Kidney cancer,Number,1995,85146.98734860534,87910.60518826637,82025.26691349667
Deaths,Global,Both,All Ages,Bladder cancer,Number,1995,136210.23305319645,141343.52667153886,129226.03986806552
Deaths,Global,Both,All Ages,Brain and central nervous system cancer,Number,1995,154702.86902584526,190959.7636835585,132461.005994858
Deaths,Global,Both,All Ages,Thyroid cancer,Number,1995,25739.260848913193,28238.3185809801,24179.73155724679
Deaths,Global,Both,All Ages,Mesothelioma,Number,1995,17039.364356377857,18746.11435028414,15438.663508573682
Deaths,Global,Both,All Ages,Hodgkin lymphoma,Number,1995,27744.31830691877,29895.852596327757,22322.66922234846
Deaths,Global,Both,All Ages,Non-Hodgkin lymphoma,Number,1995,148284.13141530185,153953.57569851444,141408.24920301075
Deaths,Global,Both,All Ages,Multiple myeloma,Number,1995,60667.309714660885,67453.17858758118,55084.27551566752
Deaths,Global,Both,All Ages,Larynx cancer,Number,1999,95787.6512781612,99053.08420896478,91861.94367539314
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Number,1999,1287809.473469037,1328636.6244436677,1244695.8968605138
Deaths,Global,Both,All Ages,Breast cancer,Number,1999,461703.9377016867,479137.5395315232,441448.22046250134
Deaths,Global,Both,All Ages,Cervical cancer,Number,1999,205591.9492246791,247990.2697934759,185663.12434387038
Deaths,Global,Both,All Ages,Uterine cancer,Number,1999,65407.87659899895,69315.04367374067,58737.36175551523
Deaths,Global,Both,All Ages,Prostate cancer,Number,1999,295780.9217451691,336624.72994810843,239802.46329899234
Deaths,Global,Both,All Ages,Colon and rectum cancer,Number,1999,643453.6204428558,663629.6700205143,613732.2924063114
Deaths,Global,Both,All Ages,Lip and oral cavity cancer,Number,1999,120196.08802928225,125350.27347732126,114489.19372978082
Deaths,Global,Both,All Ages,Nasopharynx cancer,Number,1999,58743.28334411044,61960.38785521411,55316.57895886241
Deaths,Global,Both,All Ages,Other pharynx cancer,Number,1999,65494.304525396736,69254.75329139367,62105.26564903022
Deaths,Global,Both,All Ages,Gallbladder and biliary tract cancer,Number,1999,110442.64858165159,121087.12035035112,99215.68798950413
Deaths,Global,Both,All Ages,Pancreatic cancer,Number,1999,258952.6904051551,266013.51768918044,248233.18446173568
Deaths,Global,Both,All Ages,Malignant skin melanoma,Number,1999,41303.32883585047,50036.854181299546,33594.749480823804
Deaths,Global,Both,All Ages,Non-melanoma skin cancer,Number,1999,28941.47663946097,30208.64323594954,26957.79680768606
Deaths,Global,Both,All Ages,Ovarian cancer,Number,1999,119116.78716108708,130375.3528644723,111640.75482237256
Deaths,Global,Both,All Ages,Testicular cancer,Number,1999,8033.0327890094395,8768.976496767544,7609.17930506141
Deaths,Global,Both,All Ages,Kidney cancer,Number,1999,94024.47759093049,96534.1172011183,90595.19065705781
Deaths,Global,Both,All Ages,Bladder cancer,Number,1999,145770.94204575272,150746.8167269018,138570.52784477724
Deaths,Global,Both,All Ages,Brain and central nervous system cancer,Number,1999,168723.85049415196,193988.71800034153,140807.6143317388
Deaths,Global,Both,All Ages,Thyroid cancer,Number,1999,28006.02519498972,30168.009557766316,26106.39503705833
Deaths,Global,Both,All Ages,Larynx cancer,Number,1997,95634.0630156646,99147.17869479251,91907.05980738322
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Number,1997,1231496.1293242865,1269495.3459312927,1189521.021400017
Deaths,Global,Both,All Ages,Breast cancer,Number,1997,443626.1597951753,459789.68112559593,425926.00834811234
Deaths,Global,Both,All Ages,Cervical cancer,Number,1997,200178.35195026197,242036.12574613345,181230.2504934077
Deaths,Global,Both,All Ages,Uterine cancer,Number,1997,62504.40456123971,66305.68880730447,56672.3191702786
Deaths,Global,Both,All Ages,Prostate cancer,Number,1997,282167.86753595044,317842.5428751995,227496.8248816498
Deaths,Global,Both,All Ages,Colon and rectum cancer,Number,1997,607453.455919034,625984.4551312714,580808.5489206292
Deaths,Global,Both,All Ages,Lip and oral cavity cancer,Number,1997,115645.842502752,121065.99855112344,110024.31318472972
Deaths,Global,Both,All Ages,Nasopharynx cancer,Number,1997,57304.789629689396,60547.78462745376,53982.826503209704
Deaths,Global,Both,All Ages,Other pharynx cancer,Number,1997,62736.16666877581,67253.09062814493,59310.97653039561
Deaths,Global,Both,All Ages,Gallbladder and biliary tract cancer,Number,1997,105429.65827682936,117301.72750473043,94573.03076698763
Deaths,Global,Both,All Ages,Pancreatic cancer,Number,1997,242476.6617493518,249164.40484498616,232637.56898016433
Deaths,Global,Both,All Ages,Malignant skin melanoma,Number,1997,39486.48303355466,48473.704989941245,32443.66246967392
Deaths,Global,Both,All Ages,Non-melanoma skin cancer,Number,1997,27293.24209518765,28547.985200531995,25457.141575659334
Deaths,Global,Both,All Ages,Ovarian cancer,Number,1997,114323.3590901132,125891.71767949147,107357.70152892692
Deaths,Global,Both,All Ages,Testicular cancer,Number,1997,7793.860369445304,8466.19881789606,7383.023136635572
Deaths,Global,Both,All Ages,Kidney cancer,Number,1997,88605.14196415035,91086.20668020357,85327.87604432684
Deaths,Global,Both,All Ages,Bladder cancer,Number,1997,140238.61855932837,145240.10915597662,133576.65104472247
Deaths,Global,Both,All Ages,Brain and central nervous system cancer,Number,1997,161359.6278692651,190116.71084122645,135973.6007439425
Deaths,Global,Both,All Ages,Thyroid cancer,Number,1997,26754.016125796657,28927.557796949986,25027.46998957823
Deaths,Global,Both,All Ages,Larynx cancer,Number,1992,90438.0474890718,94854.27117437404,86358.99068920097
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Number,1992,1113920.3045597656,1159703.2072799793,1067943.5624828907
Deaths,Global,Both,All Ages,Breast cancer,Number,1992,398279.08133950585,414149.6340202404,381008.16290875967
Deaths,Global,Both,All Ages,Cervical cancer,Number,1992,188199.55834686398,226990.96541074643,168633.39477687667
Deaths,Global,Both,All Ages,Uterine cancer,Number,1992,57735.05455442457,61943.85433986432,52479.35455861797
Deaths,Global,Both,All Ages,Prostate cancer,Number,1992,246716.6291834092,282547.251790653,200490.23850053595
Deaths,Global,Both,All Ages,Colon and rectum cancer,Number,1992,543016.7209339499,562230.1782700489,518479.16939481074
Deaths,Global,Both,All Ages,Lip and oral cavity cancer,Number,1992,101317.08447472233,107248.61879364481,95427.97850679788
Deaths,Global,Both,All Ages,Nasopharynx cancer,Number,1992,54839.68165168315,58918.21438305408,50648.30882248861
Deaths,Global,Both,All Ages,Other pharynx cancer,Number,1992,54209.26682914689,59153.51888551827,50519.28984941881
Deaths,Global,Both,All Ages,Gallbladder and biliary tract cancer,Number,1992,97868.11005109052,110215.49891050157,87751.92570423699
Deaths,Global,Both,All Ages,Pancreatic cancer,Number,1992,210631.85400203711,217269.84387639555,201429.22236537753
Deaths,Global,Both,All Ages,Malignant skin melanoma,Number,1992,34917.46585569382,44834.30760437408,29328.407013028424
Deaths,Global,Both,All Ages,Non-melanoma skin cancer,Number,1992,24364.20347594742,25626.093602810575,22553.596736873278
Deaths,Global,Both,All Ages,Ovarian cancer,Number,1992,101584.51406388012,113793.87918947528,94636.6841350299
Deaths,Global,Both,All Ages,Mesothelioma,Number,1997,17525.092532722967,19120.91068287379,16033.521127428809
Deaths,Global,Both,All Ages,Hodgkin lymphoma,Number,1997,27232.382276156746,29506.407754386964,22257.932093512547
Deaths,Global,Both,All Ages,Non-Hodgkin lymphoma,Number,1997,154995.4142219928,160666.89401860663,148437.27846237336
Deaths,Global,Both,All Ages,Multiple myeloma,Number,1997,64293.85873757623,70342.10409168433,57916.254139336765
Deaths,Global,Both,All Ages,Testicular cancer,Number,1998,7894.77798715436,8593.61561317697,7489.384531469833
Deaths,Global,Both,All Ages,Kidney cancer,Number,1998,91039.22754790678,93456.95468078954,87663.39148447651
Deaths,Global,Both,All Ages,Bladder cancer,Number,1998,142635.82953442744,147982.7760724318,135322.76395581753
Deaths,Global,Both,All Ages,Brain and central nervous system cancer,Number,1998,164827.40381320645,189373.4954349883,137320.3969380617
Deaths,Global,Both,All Ages,Thyroid cancer,Number,1998,27348.044229539544,29560.146009873333,25658.68515202736
Deaths,Global,Both,All Ages,Mesothelioma,Number,1998,17771.093839498502,19354.897107228364,16276.698596414755
Deaths,Global,Both,All Ages,Hodgkin lymphoma,Number,1998,27039.64591391253,29391.514703036977,22138.79610667799
Deaths,Global,Both,All Ages,Non-Hodgkin lymphoma,Number,1998,158344.91171967553,163980.10134749976,151469.10436890303
Deaths,Global,Both,All Ages,Multiple myeloma,Number,1998,66251.86588191648,72132.05479677045,59384.246420818956
Deaths,Global,Both,All Ages,Mesothelioma,Number,1999,18231.95452083087,19818.282900768776,16677.094216189194
Deaths,Global,Both,All Ages,Hodgkin lymphoma,Number,1999,27007.78976891073,29495.549420793344,22354.53648280048
Deaths,Global,Both,All Ages,Non-Hodgkin lymphoma,Number,1999,161758.2234753104,167466.08919529407,154988.0306810497
Deaths,Global,Both,All Ages,Multiple myeloma,Number,1999,68118.07015542967,73899.39700968086,60897.21405054911
Deaths,Global,Both,All Ages,Esophageal cancer,Number,1998,377419.51944348443,405599.4413893774,286462.7475413591
Deaths,Global,Both,All Ages,Stomach cancer,Number,1998,811537.4349190141,849113.9335170515,774660.598020475
Deaths,Global,Both,All Ages,Liver cancer,Number,1998,476714.19664678193,506210.6516705899,449836.2388612725
Deaths,Global,Both,All Ages,Leukemia,Number,1997,277565.12387537595,305567.9055291506,250838.381646286
Deaths,Global,Both,All Ages,Esophageal cancer,Number,1993,342837.31463436526,371673.28241842485,263934.70966886944
Deaths,Global,Both,All Ages,Stomach cancer,Number,1993,808119.3215094495,849204.4817620368,769495.8647760288
Deaths,Global,Both,All Ages,Liver cancer,Number,1993,417328.74086913985,452822.9842882814,384291.35428976174
Deaths,Global,Both,All Ages,Leukemia,Number,1998,280051.3508430535,308681.7161489819,253557.2822141709
Deaths,Global,Both,All Ages,Esophageal cancer,Number,1999,389814.99596136314,419044.06725442613,293311.4682486155
Deaths,Global,Both,All Ages,Stomach cancer,Number,1999,827849.4383942008,865063.1132097555,790278.3051164779
Deaths,Global,Both,All Ages,Liver cancer,Number,1999,480253.1746464804,507617.85732651985,452424.30049366143
Deaths,Global,Both,All Ages,Larynx cancer,Number,1998,95591.60500469529,99393.16672016481,91772.40964087157
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Number,1998,1254538.3842812276,1294200.9417376071,1210920.8565728045
Deaths,Global,Both,All Ages,Breast cancer,Number,1998,451134.5757621487,467299.2496002833,432954.8261368819
Deaths,Global,Both,All Ages,Cervical cancer,Number,1998,202315.240196349,245677.57403763474,182933.72490605104
Deaths,Global,Both,All Ages,Uterine cancer,Number,1998,63588.87136079963,67150.86979541703,57204.50447438367
Deaths,Global,Both,All Ages,Prostate cancer,Number,1998,289152.8697609415,325130.6430555221,233985.55947268233
Deaths,Global,Both,All Ages,Colon and rectum cancer,Number,1998,622441.6219371187,641849.7892122286,593778.3889548793
Deaths,Global,Both,All Ages,Lip and oral cavity cancer,Number,1998,117824.39202977695,123163.59021454147,112180.80179407242
Deaths,Global,Both,All Ages,Nasopharynx cancer,Number,1998,58093.14761737475,61273.80706133163,54695.968515524066
Deaths,Global,Both,All Ages,Other pharynx cancer,Number,1998,64241.606704266924,68340.85714322267,60950.48611775027
Deaths,Global,Both,All Ages,Gallbladder and biliary tract cancer,Number,1998,107591.67727482869,119261.87941506848,96658.01091080758
Deaths,Global,Both,All Ages,Pancreatic cancer,Number,1998,249712.95048184853,256311.98059260903,239146.2165193963
Deaths,Global,Both,All Ages,Malignant skin melanoma,Number,1998,40243.91295446713,48961.304267237996,32960.25216619775
Deaths,Global,Both,All Ages,Non-melanoma skin cancer,Number,1998,28092.902398910523,29303.330617375334,26137.599331116966
Deaths,Global,Both,All Ages,Ovarian cancer,Number,1998,116616.24788772619,128337.26423554616,109458.77116147042
Deaths,Global,Both,All Ages,Testicular cancer,Number,1992,7293.822639993503,7945.395173114354,6877.399718217035
Deaths,Global,Both,All Ages,Kidney cancer,Number,1992,77063.30291091083,79696.5362222279,74075.16332259492
Deaths,Global,Both,All Ages,Bladder cancer,Number,1992,127011.04229925391,132600.05957987305,120157.06412398387
Deaths,Global,Both,All Ages,Brain and central nervous system cancer,Number,1992,144946.7799626551,185778.9172684191,124692.89569971529
Deaths,Global,Both,All Ages,Thyroid cancer,Number,1992,24000.3129117187,26261.606117918713,22554.4201113446
Deaths,Global,Both,All Ages,Mesothelioma,Number,1992,15998.622782221693,17714.65404430508,14426.234961226513
Deaths,Global,Both,All Ages,Hodgkin lymphoma,Number,1992,27776.59416964263,30290.992423243188,21933.47016503495
Deaths,Global,Both,All Ages,Non-Hodgkin lymphoma,Number,1992,134169.6177394863,140038.36909117168,128158.33022028723
Deaths,Global,Both,All Ages,Multiple myeloma,Number,1992,55062.684211330605,61964.795697682726,50418.05032663686
Deaths,Global,Both,All Ages,Leukemia,Number,1996,276053.6211800485,305398.76708252315,249360.79649917464
